,SOL,BNB,XRP,ADA,DOGE,TRX,AVAX,LINK,DOT,LTC,BCH,UNI,ATOM,XLM,ETC,NEAR,FIL,APT,ICP,HBAR,SUI,ARB,OP,INJ,SHIB,TON,PEPE,AAVE,MKR,VET,RENDER,ALGO
2025-08-28,214.43,873.47,2.9665,0.8576,0.22437,0.3451,24.93,25.18,3.981,113.64,557.9,10.018,4.782,0.3822,21.69,2.545,2.383,4.469,5.135,0.23922,3.4914,0.5233,0.7377,14.02,1.268e-05,3.175,1.021e-05,317.56,1543.8,0.02561,3.666,0.2528
2025-08-29,205.08,862.3,2.8195,0.8266,0.21391,0.3385,23.55,23.43,3.774,109.91,530.7,9.633,4.483,0.3614,20.92,2.43,2.27,4.262,4.904,0.22796,3.2822,0.4908,0.6932,12.97,1.22e-05,3.074,9.77e-06,319.2,1534.1,0.02425,3.463,0.2365
2025-08-30,202.7,862.0,2.8181,0.8224,0.21595,0.339,23.78,23.51,3.811,110.84,552.8,9.726,4.505,0.36,20.94,2.435,2.291,4.328,4.853,0.22574,3.3065,0.4992,0.7066,12.92,1.234e-05,3.127,9.84e-06,319.39,1566.8,0.02471,3.486,0.2337
2025-08-31,200.62,857.65,2.7757,0.8113,0.21371,0.341,23.4,23.2,3.742,108.89,544.2,9.619,4.467,0.3528,20.68,2.367,2.27,4.255,4.75,0.21896,3.2494,0.4964,0.6919,12.71,1.218e-05,3.165,9.65e-06,315.69,1542.9,0.02414,3.421,0.2316
2025-09-01,197.32,845.68,2.7589,0.8014,0.21073,0.3373,23.21,22.51,3.693,108.73,545.1,9.351,4.395,0.3574,20.51,2.34,2.287,4.213,4.695,0.21468,3.2042,0.4772,0.673,12.47,1.211e-05,3.108,9.47e-06,304.87,1588.9,0.02353,3.329,0.2278
2025-09-02,209.65,851.8,2.862,0.8349,0.21489,0.3381,24.46,23.49,3.82,111.76,584.7,9.581,4.43,0.3681,20.81,2.439,2.27,4.336,4.87,0.22058,3.3168,0.5025,0.7105,12.99,1.244e-05,3.169,9.79e-06,315.74,1750.1,0.02389,3.457,0.2333
2025-09-03,210.77,854.76,2.8443,0.8366,0.2203,0.3406,25.2,23.69,3.865,112.98,603.7,9.676,4.521,0.3622,20.83,2.469,2.329,4.371,4.908,0.21929,3.3876,0.5102,0.719,13.23,1.248e-05,3.176,9.88e-06,327.87,1785.6,0.02392,3.481,0.2329
2025-09-04,202.32,843.63,2.7946,0.8093,0.21241,0.3346,24.21,22.32,3.764,111.05,586.6,9.288,4.386,0.352,20.18,2.376,2.264,4.243,4.697,0.21351,3.2857,0.4823,0.6899,12.44,1.212e-05,3.098,9.44e-06,306.54,1741.2,0.02313,3.359,0.2273
2025-09-05,203.36,850.14,2.8147,0.8307,0.21788,0.3313,24.47,22.28,3.828,112.05,606.8,9.393,4.441,0.3596,20.36,2.399,2.345,4.246,4.773,0.2183,3.3743,0.4946,0.7197,13.01,1.24e-05,3.09,9.75e-06,302.3,1805.8,0.02358,3.457,0.2294
2025-09-06,200.16,860.85,2.8098,0.8184,0.21595,0.3145,24.38,22.19,3.823,112.13,595.3,9.333,4.409,0.3558,20.2,2.402,2.327,4.203,4.753,0.21461,3.3356,0.4883,0.7122,12.92,1.227e-05,3.059,9.63e-06,298.31,1709.5,0.02331,3.413,0.2272
2025-09-07,206.35,880.05,2.877,0.8351,0.22877,0.3312,24.68,22.47,3.995,114.9,603.2,9.396,4.484,0.3616,20.49,2.465,2.394,4.273,4.827,0.21949,3.3966,0.4962,0.7208,13.03,1.248e-05,3.094,9.88e-06,301.56,1708.2,0.02352,3.477,0.2308
2025-09-08,214.11,878.08,2.9697,0.8651,0.24164,0.3313,25.29,23.04,4.045,112.75,588.4,9.555,4.539,0.3776,20.75,2.576,2.439,4.405,4.898,0.22633,3.4997,0.5133,0.7516,13.57,1.287e-05,3.095,1.03e-05,302.92,1667.0,0.02436,3.712,0.2363
2025-09-09,217.21,880.01,2.9474,0.8652,0.24063,0.3351,25.93,23.05,4.14,111.92,580.5,9.539,4.591,0.3723,20.47,2.634,2.451,4.391,4.871,0.22811,3.4698,0.5125,0.7639,14.02,1.289e-05,3.094,1.032e-05,298.0,1666.8,0.02421,3.792,0.2331
2025-09-10,224.07,893.77,2.9834,0.8854,0.24536,0.3383,29.48,23.57,4.216,117.66,581.1,9.736,4.68,0.3833,20.95,2.727,2.492,4.483,4.894,0.23424,3.6197,0.5127,0.7735,13.93,1.305e-05,3.171,1.053e-05,300.15,1723.5,0.02441,3.926,0.2395
2025-09-11,228.73,902.77,3.0398,0.8939,0.25603,0.3463,29.15,24.47,4.242,115.83,596.4,9.986,4.692,0.3961,21.42,2.745,2.536,4.525,4.979,0.23978,3.6669,0.5301,0.79,14.21,1.325e-05,3.188,1.069e-05,309.54,1720.7,0.02495,3.994,0.2442
2025-09-12,242.18,924.8,3.1054,0.9169,0.2755,0.3525,28.99,25.13,4.319,118.03,598.3,10.179,4.748,0.4046,21.98,2.792,2.561,4.624,4.983,0.2455,3.7199,0.5475,0.8013,14.47,1.391e-05,3.219,1.153e-05,321.57,1760.5,0.02536,4.029,0.2485
2025-09-13,242.38,933.68,3.1193,0.9294,0.28938,0.3497,30.08,24.88,4.492,119.22,598.5,10.122,4.823,0.405,22.06,2.81,2.62,4.666,5.05,0.24817,3.8146,0.5414,0.8203,14.53,1.429e-05,3.227,1.191e-05,315.02,1844.0,0.02566,4.055,0.2529
2025-09-14,239.76,926.51,3.0279,0.8879,0.27796,0.3485,29.44,24.09,4.316,115.1,601.6,9.414,4.635,0.3896,21.13,2.706,2.515,4.525,4.852,0.24076,3.6861,0.5134,0.7855,14.08,1.368e-05,3.18,1.154e-05,306.18,1800.1,0.02461,3.895,0.2394
2025-09-15,234.31,919.68,2.9969,0.8632,0.26831,0.3448,29.81,23.56,4.151,113.72,593.7,9.161,4.51,0.3805,20.36,2.626,2.412,4.379,4.667,0.23701,3.521,0.4925,0.7434,13.52,1.306e-05,3.156,1.078e-05,299.34,1813.7,0.02412,3.786,0.2327
2025-09-16,236.96,955.65,3.0376,0.8803,0.26995,0.3423,30.08,23.48,4.253,115.03,598.8,9.321,4.547,0.3839,20.52,2.708,2.556,4.445,4.768,0.23804,3.6003,0.4949,0.7787,13.79,1.316e-05,3.156,1.107e-05,298.88,,0.02449,3.874,0.2374
2025-09-17,244.84,989.98,3.0841,0.9138,0.28256,0.3433,31.82,23.99,4.403,117.0,616.7,9.551,4.613,0.3954,20.89,2.824,2.569,4.574,4.838,0.24302,3.7716,0.5204,0.8119,14.41,1.35e-05,3.129,1.141e-05,305.99,,0.02528,4.002,0.2442
2025-09-18,247.5,981.04,3.0735,0.9244,0.27857,0.3505,35.19,24.62,4.533,118.19,624.4,9.604,4.672,0.3963,20.99,3.175,2.577,4.687,4.933,0.24623,3.8889,0.5241,0.8316,14.72,1.339e-05,3.159,1.145e-05,309.26,,0.02595,4.089,0.2461
2025-09-19,238.53,984.1,2.9901,0.8904,0.26527,0.3437,33.75,23.47,4.359,114.04,600.6,9.162,4.477,0.388,20.2,3.12,2.447,4.549,4.722,0.23884,3.6367,0.4888,0.7918,13.85,1.287e-05,3.108,1.076e-05,298.62,,0.02492,3.911,0.2339
2025-09-20,239.48,1043.77,2.975,0.8931,0.26759,0.3467,33.17,23.34,4.356,113.92,594.5,9.185,4.453,0.3861,20.19,3.156,2.444,4.618,4.736,0.24196,3.6572,0.4931,0.8087,13.85,1.293e-05,3.091,1.072e-05,296.85,,0.02468,3.98,0.2356
2025-09-21,236.16,1047.8,2.9701,0.884,0.26074,0.3426,33.04,22.96,4.262,114.0,593.6,9.043,4.4,0.3797,19.88,3.129,2.396,4.611,4.702,0.23403,3.6091,0.4806,0.7788,13.57,1.274e-05,3.065,1.041e-05,294.02,,0.02432,3.914,0.231
2025-09-22,220.38,992.9,2.8526,0.8256,0.24122,0.3399,33.86,21.65,4.037,105.65,567.1,8.231,4.161,0.3683,18.71,2.962,2.26,4.303,4.316,0.2222,3.3633,0.4363,0.7036,12.38,1.213e-05,2.805,9.66e-06,270.32,,0.0229,3.67,0.2139
2025-09-23,213.3,1015.98,2.8247,0.806,0.23709,0.336,33.61,21.52,3.966,106.07,556.7,8.057,4.127,0.3645,18.8,2.919,2.238,4.296,4.327,0.21903,3.3199,0.4322,0.6824,12.15,1.21e-05,2.808,9.57e-06,274.55,,0.02252,3.589,0.2108
2025-09-24,211.6,1018.49,2.9257,0.8127,0.24107,0.3382,32.31,21.6,3.992,105.52,556.4,7.899,4.153,0.3746,18.6,3.023,2.227,4.237,4.308,0.22124,3.3633,0.4294,0.6822,12.4,1.214e-05,2.817,9.64e-06,278.2,,0.02263,3.636,0.2128
2025-09-25,192.74,945.9,2.7435,0.7637,0.22292,0.3319,28.64,20.14,3.804,102.28,536.5,7.455,4.012,0.3505,17.89,2.728,2.12,3.933,4.086,0.20754,3.1112,0.4079,0.6413,11.36,1.164e-05,2.661,9.07e-06,260.2,,0.02142,3.34,0.2029
2025-09-26,205.17,960.8,2.7835,0.7919,0.23244,0.3383,29.09,21.07,3.924,104.55,548.1,7.619,4.114,0.3619,18.4,2.778,2.196,4.105,4.212,0.21438,3.2219,0.4251,0.6695,11.83,1.191e-05,2.744,9.37e-06,270.77,,0.02227,3.442,0.2085
2025-09-27,203.46,968.45,2.8047,0.7809,0.23077,0.3366,28.74,20.91,3.889,104.46,543.7,7.617,4.111,0.3608,18.25,2.728,2.19,4.222,4.2,0.2127,3.1781,0.4242,0.6727,11.82,1.18e-05,2.708,9.23e-06,266.42,,0.02181,3.38,0.2056
2025-09-28,210.83,993.01,2.8674,0.8086,0.23735,0.3357,30.01,21.68,3.997,106.88,556.4,7.751,4.183,0.3676,18.54,2.8,2.215,4.229,4.292,0.21607,3.2775,0.4302,0.6826,12.11,1.202e-05,2.723,9.43e-06,275.1,,0.02212,3.452,0.208
2025-09-29,212.75,1029.79,2.8801,0.8061,0.23478,0.3368,30.41,21.74,3.98,106.76,561.0,7.744,4.113,0.3718,18.63,2.775,2.21,4.281,4.246,0.21676,3.2804,0.4175,0.674,12.07,1.197e-05,2.698,9.39e-06,277.06,,0.02205,3.406,0.2076
2025-09-30,208.68,1008.51,2.8468,0.8072,0.23293,0.3336,30.01,21.3,3.909,106.88,560.6,7.641,4.1,0.364,18.44,2.629,2.188,4.406,4.226,0.215,3.2603,0.4215,0.671,12.0,1.182e-05,2.71,9.31e-06,274.39,,0.02172,3.335,0.2079
2025-10-01,222.04,1026.5,2.9485,0.8508,0.24906,0.3415,30.73,22.58,4.126,115.1,592.8,8.072,4.136,0.3982,19.57,2.833,2.296,4.875,4.492,0.22428,3.5217,0.4353,0.705,12.61,1.239e-05,2.786,9.77e-06,286.76,,0.02318,3.553,0.2209
2025-10-02,234.74,1090.22,3.0389,0.8706,0.262,0.3426,30.98,22.77,4.306,119.54,594.5,8.353,4.315,0.4087,20.07,2.968,2.385,5.227,4.581,0.22746,3.5869,0.4527,0.7506,12.95,1.263e-05,2.844,1.021e-05,288.98,,0.02373,3.649,0.225
2025-10-03,232.84,1189.4,3.0401,0.8655,0.25819,0.3419,31.31,22.5,4.32,120.56,608.5,8.176,4.278,0.4062,19.94,3.032,2.391,5.373,4.659,0.22543,3.5792,0.45,0.7445,13.39,1.266e-05,2.86,1.011e-05,290.52,,0.0237,3.609,0.2247
2025-10-04,227.86,1150.75,2.9685,0.8395,0.25084,0.3404,30.12,22.01,4.187,120.51,589.9,8.025,4.136,0.3938,19.45,2.961,2.315,5.203,4.498,0.21705,3.6229,0.4341,0.7247,12.54,1.237e-05,2.809,9.76e-06,283.18,,0.02297,3.499,0.2198
2025-10-05,228.56,1167.38,2.9697,0.8371,0.25284,0.3413,30.07,22.0,4.134,118.85,594.2,8.059,4.148,0.3962,19.41,2.957,2.331,5.462,4.525,0.21636,3.5647,0.4321,0.7186,12.69,1.245e-05,2.796,9.8e-06,285.67,,0.02285,3.482,0.2186
2025-10-06,232.35,1223.19,2.9883,0.8715,0.26603,0.3461,30.61,23.37,4.398,118.32,598.8,8.342,4.272,0.4085,19.98,3.049,2.407,5.282,4.617,0.23011,3.623,0.4567,0.758,13.06,1.285e-05,2.855,1.02e-05,297.15,,0.02366,3.599,0.2293
2025-10-07,219.97,1304.43,2.852,0.8198,0.24682,0.3379,27.93,21.79,4.139,116.91,576.2,7.765,4.056,0.3836,19.03,2.949,2.28,5.317,4.423,0.21816,3.4499,0.4214,0.7118,12.41,1.219e-05,2.753,9.46e-06,276.13,,0.02251,3.365,0.2189
2025-10-08,229.02,1307.4,2.8797,0.8387,0.25564,0.342,28.82,22.63,4.194,118.6,583.1,8.072,4.173,0.3884,19.63,2.964,2.365,5.173,4.505,0.21968,3.5353,0.4347,0.731,12.66,1.233e-05,2.776,9.56e-06,285.46,,0.02275,3.35,0.2241
2025-10-09,220.93,1255.35,2.8021,0.8152,0.24849,0.3369,28.38,21.99,4.075,125.9,580.0,7.855,4.057,0.3794,19.17,2.88,2.298,5.004,4.363,0.21297,3.4075,0.4179,0.7068,12.11,1.201e-05,2.74,9.25e-06,273.7,,0.02204,3.237,0.2203
2025-10-10,188.43,1102.47,2.3704,0.6353,0.19349,0.3205,20.68,17.31,2.946,96.88,513.5,5.792,2.946,0.3191,14.38,2.382,1.685,3.664,3.039,0.16436,2.6047,0.2962,0.4976,8.57,9.74e-06,2.052,6.71e-06,224.45,,0.01586,2.288,0.1754
2025-10-11,177.62,1135.07,2.3819,0.6316,0.18527,0.3144,21.46,17.2,2.997,93.34,500.1,5.855,3.143,0.323,15.04,2.3,1.563,3.645,3.131,0.16805,2.5412,0.3017,0.4561,8.48,9.95e-06,2.097,6.72e-06,234.38,,0.01674,2.367,0.1818
2025-10-12,197.0,1302.65,2.5282,0.7,0.20717,0.3227,22.51,19.0,3.241,98.98,540.7,6.619,3.483,0.3415,16.7,2.456,1.659,3.921,3.5,0.18525,2.8083,0.3346,0.4873,9.55,1.069e-05,2.274,7.49e-06,250.99,,0.01921,2.73,0.2025
2025-10-13,208.69,1294.55,2.6052,0.7284,0.2138,0.3227,23.8,19.84,3.374,99.45,546.5,7.051,3.645,0.3511,17.47,2.619,1.73,3.929,3.718,0.19431,2.9907,0.3585,0.5021,9.93,1.111e-05,2.368,7.84e-06,261.12,,0.01989,3.046,0.2131
2025-10-14,202.44,1208.52,2.5033,0.6989,0.20437,0.3168,22.74,19.1,3.248,97.33,538.0,6.822,3.471,0.3373,16.88,2.46,1.675,3.687,3.536,0.1902,2.8205,0.3433,0.4852,9.54,1.074e-05,2.302,7.52e-06,255.36,,0.01912,2.851,0.2053
2025-10-15,193.84,1162.57,2.4109,0.6684,0.19621,0.3192,21.9,18.06,3.137,95.5,522.2,6.569,3.334,0.3247,16.29,2.325,1.604,3.522,3.351,0.17895,2.6799,0.327,0.4561,9.05,1.032e-05,2.219,7.18e-06,242.27,,0.01831,2.679,0.1965
2025-10-16,184.85,1144.83,2.328,0.6453,0.1885,0.316,20.98,17.43,3.016,91.79,504.8,6.279,3.256,0.3122,15.82,2.198,1.493,3.296,3.141,0.17085,2.5161,0.3162,0.4276,8.63,1.001e-05,2.178,6.88e-06,223.16,,0.01734,2.525,0.1851
2025-10-17,181.96,1071.15,2.2936,0.6245,0.1847,0.3089,19.96,16.61,2.892,90.12,469.8,6.132,3.152,0.3086,15.36,2.149,1.465,3.192,3.009,0.16256,2.4367,0.3037,0.4193,8.35,9.75e-06,2.119,6.65e-06,206.57,,0.01716,2.452,0.1773
2025-10-18,187.56,1092.43,2.3596,0.6343,0.18962,0.313,20.21,16.82,2.932,91.69,468.5,6.024,3.185,0.3146,15.48,2.167,1.495,3.208,3.048,0.1659,2.5012,0.3094,0.4277,8.44,9.91e-06,2.154,6.75e-06,214.87,,0.01713,2.479,0.1799
2025-10-19,187.86,1109.88,2.3908,0.6528,0.19535,0.3205,20.59,17.29,3.009,93.33,472.7,6.259,3.228,0.3179,15.75,2.258,1.532,3.196,3.069,0.1705,2.5818,0.3172,0.4385,8.55,1.007e-05,2.21,6.99e-06,222.44,,0.01764,2.534,0.1835
2025-10-20,189.71,1100.19,2.4948,0.6625,0.2,0.3224,20.34,18.66,3.086,94.01,478.7,6.336,3.273,0.3244,16.0,2.26,1.58,3.261,3.189,0.17554,2.5747,0.3221,0.4472,8.74,1.019e-05,2.236,7.15e-06,228.92,,0.01782,2.563,0.1868
2025-10-21,185.63,1057.16,2.4222,0.6428,0.19427,0.3217,19.54,17.61,3.006,92.46,480.8,6.253,3.188,0.3141,15.69,2.217,1.561,3.222,3.045,0.17043,2.4889,0.311,0.4334,8.45,1.005e-05,2.139,6.92e-06,218.75,,0.0172,2.47,0.1811
2025-10-22,180.12,1071.82,2.3647,0.6238,0.18993,0.3226,19.02,17.2,2.918,91.88,473.2,6.037,3.114,0.3081,15.43,2.164,1.519,3.192,2.977,0.16609,2.3818,0.3012,0.4194,8.2,9.86e-06,2.113,6.71e-06,216.49,,0.01697,2.384,0.1784
2025-10-23,191.35,1126.72,2.3947,0.6428,0.19493,0.3139,19.14,17.44,3.002,94.04,480.3,6.313,3.182,0.3115,15.67,2.202,1.556,3.245,3.04,0.16506,2.4296,0.3141,0.4336,8.41,1.01e-05,2.126,6.95e-06,224.52,,0.01719,2.46,0.1814
2025-10-24,193.59,1109.01,2.5103,0.656,0.19775,0.3037,19.49,17.89,3.078,96.45,503.2,6.243,3.186,0.3195,16.0,2.273,1.569,3.305,3.145,0.17079,2.5236,0.3202,0.4482,8.48,1.024e-05,2.167,7.18e-06,228.94,,0.01736,2.465,0.1857
2025-10-25,193.84,1116.53,2.5959,0.6542,0.19652,0.2971,19.71,18.02,3.09,96.97,508.2,6.245,3.15,0.3249,15.98,2.279,1.56,3.314,3.119,0.17252,2.5336,0.3203,0.4467,8.4,1.02e-05,2.148,7.15e-06,226.28,,0.01733,2.471,0.1853
2025-10-26,200.03,1138.19,2.6461,0.6812,0.20577,0.3003,20.82,18.55,3.195,100.02,559.4,6.665,3.254,0.3304,16.64,2.369,1.653,3.588,3.293,0.17995,2.6761,0.3347,0.4647,9.02,1.056e-05,2.228,7.32e-06,240.76,,0.01789,2.577,0.1907
2025-10-27,198.7,1138.88,2.634,0.667,0.20038,0.2983,20.33,18.22,3.139,99.39,555.6,6.514,3.178,0.3228,16.52,2.332,1.64,3.46,3.174,0.18479,2.6107,0.3305,0.4518,8.62,1.039e-05,2.235,7.13e-06,235.17,,0.01729,2.497,0.1857
2025-10-28,194.15,1103.45,2.6034,0.6459,0.19362,0.2954,19.47,17.83,3.051,96.65,557.6,6.339,3.098,0.3184,15.9,2.234,1.558,3.358,3.076,0.1945,2.5055,0.3149,0.4355,8.38,1.012e-05,2.243,6.99e-06,228.36,,0.01676,2.425,0.1844
2025-10-29,193.88,1107.7,2.5502,0.6401,0.19237,0.2961,19.66,18.13,3.079,98.53,555.6,6.295,3.095,0.3158,15.97,2.276,1.584,3.405,3.062,0.20109,2.5119,0.3176,0.4404,8.5,1.016e-05,2.213,7.03e-06,227.63,,0.0168,2.391,0.1838
2025-10-30,184.69,1079.05,2.4393,0.6016,0.18268,0.2925,18.11,16.8,2.871,93.39,541.2,5.846,2.951,0.2984,15.42,2.1,1.463,3.206,2.892,0.19657,2.2907,0.2902,0.4003,7.65,9.73e-06,2.155,6.44e-06,215.14,,0.01558,2.232,0.1741
2025-10-31,187.21,1088.9,2.5097,0.6091,0.18644,0.2962,18.19,17.24,2.882,95.38,535.1,5.744,2.962,0.305,15.86,2.099,1.515,3.259,2.942,0.201,2.3636,0.2953,0.3991,7.59,1.003e-05,2.284,6.57e-06,228.45,,0.01559,2.229,0.1774
2025-11-01,186.35,1094.53,2.5053,0.6128,0.18736,0.2975,18.73,17.14,2.971,101.38,554.0,5.863,3.03,0.3051,16.34,2.174,1.672,3.332,3.442,0.19636,2.3795,0.3069,0.417,7.95,1.02e-05,2.308,6.69e-06,222.96,,0.01632,2.332,0.1793
2025-11-02,187.71,1083.25,2.5267,0.6106,0.18638,0.2981,18.8,17.58,2.985,99.42,536.9,5.859,3.054,0.3047,16.37,2.19,1.666,3.375,4.282,0.19452,2.354,0.3075,0.4203,7.83,1.017e-05,2.31,6.7e-06,231.37,,0.01633,2.292,0.1783
2025-11-03,166.06,993.54,2.3096,0.5528,0.16741,0.2813,16.65,15.25,2.585,87.43,505.9,5.198,2.506,0.2782,15.01,1.912,1.443,2.779,3.934,0.17528,2.0698,0.2612,0.3527,6.74,9.19e-06,2.017,5.72e-06,199.65,,0.01464,2.001,0.1602
2025-11-04,155.03,936.77,2.2053,0.5208,0.16223,0.2855,15.98,14.68,2.508,85.21,480.0,5.073,2.507,0.2695,14.27,1.831,1.367,2.561,5.19,0.16859,1.9754,0.2548,0.3454,6.48,8.85e-06,1.902,5.6e-06,188.1,,0.01402,1.862,0.154
2025-11-05,162.37,959.33,2.3432,0.5453,0.16719,0.2889,16.61,15.09,2.672,89.39,489.1,5.346,2.667,0.2802,14.63,1.951,1.397,2.681,5.961,0.17518,2.0322,0.2698,0.3728,6.58,9.16e-06,1.958,5.76e-06,202.02,,0.01513,2.025,0.1617
2025-11-06,155.28,950.4,2.213,0.5318,0.16164,0.2839,16.13,14.74,2.669,87.0,472.9,5.255,2.648,0.2697,14.56,2.097,1.893,2.744,6.714,0.1632,1.9677,0.2647,0.3648,6.32,9.02e-06,1.958,5.54e-06,197.28,,0.01468,1.944,0.1573
2025-11-07,161.79,991.15,2.3154,0.5763,0.17877,0.2923,17.74,15.79,3.254,101.87,512.3,5.875,3.051,0.2916,17.91,2.768,3.392,3.165,8.225,0.17707,2.1449,0.2996,0.4235,7.68,1.002e-05,2.091,6.2e-06,208.1,,0.01692,2.44,0.181
2025-11-08,158.02,991.03,2.2863,0.5688,0.17605,0.2916,17.5,15.51,3.252,106.95,495.8,6.011,2.953,0.2833,16.38,2.937,2.958,3.083,8.96,0.17566,2.1224,0.2981,0.4232,7.44,9.97e-06,2.094,6.09e-06,202.79,,0.01734,2.32,0.1778
2025-11-09,164.53,996.63,2.3662,0.579,0.1793,0.2906,17.77,15.93,3.232,110.31,503.5,6.574,2.972,0.2858,16.16,3.075,2.782,3.238,7.558,0.17662,2.1447,0.2993,0.4286,7.6,9.99e-06,2.11,6.06e-06,212.32,,0.01714,2.406,0.1778
2025-11-10,167.31,991.98,2.526,0.5928,0.18179,0.2965,18.18,16.36,3.266,104.25,517.6,9.347,3.108,0.3005,16.49,2.787,2.555,3.298,6.819,0.19396,2.1631,0.3069,0.4447,8.19,1.014e-05,2.14,6.21e-06,228.41,,0.01737,2.521,0.1888
2025-11-11,154.63,958.08,2.3915,0.5564,0.17206,0.2967,17.0,15.28,3.054,99.68,505.7,8.249,2.942,0.2818,15.62,2.548,2.228,3.092,5.969,0.17776,2.0079,0.2756,0.4064,7.55,9.63e-06,2.031,5.83e-06,207.74,,0.0169,2.324,0.1778
2025-11-12,153.42,952.86,2.3879,0.5458,0.17018,0.2946,16.82,15.15,2.927,97.59,507.4,7.568,2.891,0.2777,15.29,2.535,2.197,3.035,6.396,0.17402,1.9676,0.2594,0.3997,7.23,9.5e-06,2.01,5.72e-06,205.16,,0.01644,2.326,0.1722
2025-11-13,144.73,927.15,2.3225,0.5298,0.16384,0.2931,16.1,14.54,2.853,96.55,509.3,7.753,2.867,0.2684,15.07,2.448,2.068,2.979,5.861,0.16481,1.8725,0.2447,0.3904,6.94,9.31e-06,1.988,5.42e-06,198.76,,0.01598,2.328,0.1675
2025-11-14,138.92,915.25,2.2443,0.4984,0.15765,0.2925,15.13,13.81,2.815,97.7,479.6,6.992,2.8,0.2595,14.73,2.355,1.997,2.922,5.393,0.15297,1.7406,0.2377,0.3788,6.68,8.99e-06,1.819,4.9e-06,173.93,,0.01547,2.098,0.161
2025-11-15,139.61,932.28,2.2372,0.5036,0.16316,0.2948,15.53,14.14,2.832,101.71,502.5,7.357,2.854,0.2596,15.3,2.407,2.035,2.926,5.276,0.15482,1.7696,0.2411,0.3895,6.75,9.04e-06,1.855,4.99e-06,178.49,,0.01565,2.135,0.1636
2025-11-16,137.17,926.56,2.2149,0.4845,0.15857,0.2924,15.15,13.73,2.784,95.79,483.4,7.178,2.766,0.254,14.79,2.29,1.96,2.831,4.788,0.14665,1.6792,0.2359,0.3828,6.48,8.9e-06,1.823,4.87e-06,172.9,,0.01506,2.014,0.1589
2025-11-17,130.99,907.36,2.1637,0.4663,0.15214,0.2918,14.53,13.33,2.666,91.24,490.8,7.421,2.708,0.2471,14.28,2.27,2.02,2.754,5.51,0.14583,1.6181,0.227,0.3653,6.24,8.59e-06,1.759,4.71e-06,169.18,,0.01445,1.932,0.1525
2025-11-18,140.69,932.79,2.2172,0.4752,0.16173,0.2903,14.58,13.79,2.755,95.66,523.2,7.5,2.76,0.256,14.65,2.276,1.986,2.913,5.096,0.15061,1.6686,0.2374,0.3807,6.61,8.87e-06,1.795,4.87e-06,178.33,,0.01489,2.063,0.1568
2025-11-19,137.06,897.77,2.1098,0.464,0.1546,0.2869,14.28,13.53,2.692,92.9,486.4,7.225,2.733,0.2466,14.21,2.377,1.88,2.887,4.964,0.14489,1.6069,0.2295,0.3753,6.51,8.56e-06,1.729,4.76e-06,174.51,,0.01435,2.04,0.1522
2025-11-20,133.67,866.51,1.9999,0.4324,0.14892,0.2805,13.81,12.93,2.543,87.24,480.8,6.57,2.739,0.2369,13.49,2.074,1.82,2.743,4.617,0.13653,1.4968,0.2151,0.3608,5.96,8.26e-06,1.565,4.46e-06,164.63,,0.01338,1.905,0.1441
2025-11-21,128.68,830.46,1.9509,0.4091,0.14029,0.2766,13.28,12.11,2.348,82.64,533.5,6.426,2.515,0.2318,13.54,1.864,1.66,2.395,4.307,0.1308,1.3908,0.2021,0.3081,5.44,7.85e-06,1.525,4.13e-06,157.83,,0.0128,1.693,0.137
2025-11-22,127.59,833.78,1.9509,0.4046,0.14027,0.2743,13.23,12.17,2.311,82.12,556.7,6.161,2.514,0.2301,13.51,1.841,1.615,2.327,4.038,0.13174,1.3451,0.2002,0.3026,5.4,7.8e-06,1.534,4.12e-06,161.2,,0.01279,1.735,0.1358
2025-11-23,130.58,843.6,2.0491,0.4085,0.145,0.275,13.27,12.53,2.258,83.09,539.3,6.136,2.497,0.2473,13.56,1.822,1.611,2.34,4.05,0.14795,1.3685,0.2008,0.3012,5.36,7.85e-06,1.47,4.17e-06,167.46,,0.01295,1.715,0.1438
2025-11-24,138.44,864.92,2.2276,0.4276,0.15181,0.2748,13.89,12.97,2.34,85.46,549.3,6.295,2.501,0.2547,14.18,1.905,1.642,2.344,4.198,0.14851,1.5273,0.2175,0.3186,5.77,8.34e-06,1.549,4.56e-06,178.49,,0.01372,1.838,0.1438
2025-11-25,138.96,862.57,2.2024,0.4218,0.15301,0.2745,14.18,13.09,2.296,85.3,527.3,6.233,2.467,0.2523,14.17,1.913,1.672,2.295,4.349,0.14497,1.5636,0.2163,0.3248,5.96,8.79e-06,1.559,4.57e-06,178.98,,0.01362,1.817,0.1465
2025-11-26,143.02,891.78,2.2233,0.4356,0.15474,0.2765,14.95,13.46,2.344,86.87,543.7,6.303,2.524,0.2586,14.13,1.937,1.676,2.272,4.24,0.14788,1.5434,0.2187,0.3252,6.02,8.6e-06,1.608,4.7e-06,185.83,,0.01389,1.826,0.1462
2025-11-27,140.85,895.74,2.1999,0.4331,0.15264,0.2803,15.02,13.34,2.337,86.59,532.7,6.141,2.52,0.2557,13.88,1.906,1.618,2.265,4.037,0.14709,1.5431,0.2206,0.3338,6.17,8.76e-06,1.635,4.72e-06,185.95,,0.0138,1.796,0.1443
